id,url,name,type,language,genres,status,premiered,ended,summary,rating_average,schedule_time,schedule_days,premier_year,rating_category,summary_word_count,show_duration_years
103,https://www.tvmaze.com/shows/103/law-order-special-victims-unit,Law & Order: Special Victims Unit,Scripted,English,"['Drama', 'Crime', 'Legal']",Running,1999-09-20,,"In the criminal justice system, sexually-based offenses are considered especially heinous. In New York City, the dedicated detectives who investigate these vicious felonies are members of an elite squad known as the Special Victims Unit. These are their stories.",7.9,21:00,Thursday,1999,Good,39,27.0
104,https://www.tvmaze.com/shows/104/dominion,Dominion,Scripted,English,"['Action', 'Adventure', 'Fantasy']",Ended,2014-06-19,2015-10-01,"Dominion is an epic supernatural drama set in the near future. Specifically, 25 years after ""The Extinction War,"" when an army of lower angels, assembled by the archangel Gabriel, waged war against mankind. The archangel Michael, turning against his own kind, chose to side with humanity. Rising out of the ashes of this long battle are newly fortified cities which protect human survivors. At the center of the series is the city of Vega, a glistening empire that has formed from the ruins of what was once Las Vegas.",7.2,22:00,Thursday,2014,Good,89,1.0
105,https://www.tvmaze.com/shows/105/from-dusk-till-dawn-the-series,From Dusk Till Dawn: The Series,Scripted,English,"['Action', 'Crime', 'Horror']",Ended,2014-03-11,2016-11-01,"From Dusk Till Dawn: The Series, based on the thrill-ride film of the same name, is a supernatural crime saga centered around bank robber, Seth Gecko and his violent, unpredictable brother, Richard ""Richie"" Gecko, who are wanted by the FBI and Texas Rangers Earl McGraw and Freddie Gonzalez after a bank heist leaves several people dead. While on the run to Mexico, Seth and Richie encounter former pastor Jacob Fuller and his family, whom they take hostage. Using the family RV to cross the border, chaos ensues when the group detours to a strip club that is populated by vampires. They are forced to fight until dawn in order to get out alive.",6.5,21:00,Tuesday,2014,Good,113,2.0
106,https://www.tvmaze.com/shows/106/justified,Justified,Scripted,English,"['Drama', 'Crime', 'Western']",Ended,2010-03-16,2015-04-14,"Deputy U.S. Marshal Raylan Givens is something of a 19th century-style officer in modern times, whose unconventional enforcement of justice makes him a target with criminals and a problem for his superiors in the U.S. Marshals Service. As a result of an eager but ""justified"" shooting of a Miami fugitive while on assignment in Florida, Givens is reassigned to Lexington, Kentucky, in a district that includes his hometown of Harlan, a rural mining town in the east of the state.",8.7,22:00,Tuesday,2010,Excellent,80,5.0
107,https://www.tvmaze.com/shows/107/bobs-burgers,Bob's Burgers,Animation,English,"['Comedy', 'Family']",Running,2011-01-09,,"The series follows Bob who runs Bob's Burgers, with the help of his wife and their three kids. Bob has big ideas about burgers, but the rest of the clan falls short on service. Despite the greasy counters and lousy location, the Belchers are determined to make every ""Grand Re-Re-Re-opening"" a success. Bob's wife, Linda, stands by her man and often does so by bursting into song. Their eldest daughter, 13-year-old Tina has a slight obsession with boys and zombies. Middle child Gene is an aspiring musician with a thirst for life. Louise is the bunny ears-wearing youngest daughter with an off-kilter sense of humor that makes her somewhat of a liability in the kitchen – and with the public.",7.9,20:00,Sunday,2011,Good,120,15.0
108,https://www.tvmaze.com/shows/108/mulaney,Mulaney,Scripted,English,"['Comedy', 'Family']",Ended,2014-10-05,2015-02-15,"John Mulaney is a 29-year-old comedian working the stand-up circuit and looking for his big break. But life drastically changes when self-centered comedy legend and game show host Lou Cannon hires Mulaney as a writer. Lou may be John's entrée into the world of big-money show business, but he's also a total nightmare. Still, the job represents everything Mulaney thinks he wants. But does he really? And, at what cost? And what does it say about him if he quits? And what does it say about him if he stays? And has Lou had work done?",6.0,21:30,Sunday,2014,Good,96,1.0
109,https://www.tvmaze.com/shows/109/csi-crime-scene-investigation,CSI: Crime Scene Investigation,Scripted,English,"['Drama', 'Action', 'Crime']",Ended,2000-10-06,2015-09-27,"CSI: Crime Scene Investigation is a drama about a team of forensic investigators trained to solve criminal cases by scouring the crime scene, collecting irrefutable evidence and finding the missing pieces that solve the mystery.",8.1,22:00,Sunday,2000,Excellent,35,15.0
110,https://www.tvmaze.com/shows/110/gracepoint,Gracepoint,Scripted,English,"['Drama', 'Crime', 'Mystery']",Ended,2014-10-02,2014-12-11,"When a young boy is found dead on an idyllic beach, a major police investigation gets underway in the small California seaside town where the tragedy occurred. Soon deemed a homicide, the case sparks a media frenzy, which throws the boy's family into further turmoil and upends the lives of all of the town's residents. Welcome to Gracepoint, a new 10-episode mystery event series based on ""Broadchurch,"" the U.K.'s critically acclaimed hit crime drama.",7.5,21:00,Thursday,2014,Good,74,0.0
111,https://www.tvmaze.com/shows/111/once-upon-a-time,Once Upon a Time,Scripted,English,"['Drama', 'Fantasy', 'Romance']",Ended,2011-10-23,2018-05-18,"Once Upon a Time is Fairy Tale Land. It's filled with magic, monsters and all of the characters we all know from stories growing up. It's real, and so are the people in it. But unlike the ""happily ever after"" you may have heard about, their stories continued, and The Evil Queen cast a Dark Curse over the land...This is Storybrooke. It's a quiet, little New England town filled with people who go about their everyday lives with no idea who they really are. The Queen's Curse has trapped them here and placed her in near-complete control. They have no real memories and no real hope.",7.5,20:00,Friday,2011,Good,106,7.0
112,https://www.tvmaze.com/shows/112/south-park,South Park,Animation,English,['Comedy'],Running,1997-08-13,,South Park is an adult comedy animation show centred around 4 children in the small town of south park. Its humour is often dark involving satirical elements and mocking current real-life events.,8.3,22:00,Wednesday,1997,Excellent,32,29.0
114,https://www.tvmaze.com/shows/114/survivor,Survivor,Reality,English,['Adventure'],Running,2000-05-31,,"Eighteen to twenty castaways will compete against each other on Survivor. All castaways will compete to outwit, outplay, outlast and ultimately be crowned Sole Survivor.",7.3,20:00,Wednesday,2000,Good,25,26.0
115,https://www.tvmaze.com/shows/115/king-of-the-hill,King of the Hill,Animation,English,['Comedy'],Running,1997-01-12,,"King of the Hill follows the life of Hank Hill, his wife Peggy, their 13-year-old son Bobby, their 18-year-old niece Luanne, her husband Lucky, their newborn baby girl Gracie and his beer guzzling neighborhood buddies, Dale, Bill and Boomhauer.",7.6,,Monday,1997,Good,39,29.0
116,https://www.tvmaze.com/shows/116/the-mentalist,The Mentalist,Scripted,English,"['Drama', 'Crime', 'Mystery']",Ended,2008-09-23,2015-02-18,"Patrick Jane, an independent consultant with the California Bureau of Investigation (CBI), has a remarkable track record for solving serious crimes by using his razor sharp skills of observation. Within the Bureau, Jane is notorious for his blatant lack of protocol and his semi-celebrity past as a psychic medium, whose paranormal abilities he now admits he feigned. No-nonsense Senior Agent Teresa Lisbon openly resists having Jane in her unit and alternates between reluctantly acknowledging Jane's usefulness and blasting him for his theatrics, narcissism, and dangerous lack of boundaries. Lisbon's team includes agents Kimball Cho, Wayne Rigsby and rookie member Grace Van Pelt, who all think Jane's a loose cannon but admire his charm and knack for clearing cases.",8.2,22:00,Sunday,2008,Excellent,118,7.0
117,https://www.tvmaze.com/shows/117/star-wars-rebels,Star Wars: Rebels,Animation,English,"['Action', 'Adventure', 'Science-Fiction']",Ended,2014-09-29,2018-03-05,"Star Wars Rebels, set five years before the events of Star Wars: Episode IV - A New Hope, tells the story of the Rebellion's beginnings while the Empire spreads tyranny through the galaxy.",7.9,09:00,Monday,2014,Good,33,4.0
118,https://www.tvmaze.com/shows/118/house,House,Scripted,English,"['Drama', 'Mystery', 'Medical']",Ended,2004-11-16,2012-05-21,"Sink your teeth into meaty drama and intrigue with House, FOX's take on mystery, where the villain is a medical malady and the hero is an irreverent, controversial doctor who trusts no one, least of all his patients.Dr. Gregory House is a maverick physician who is devoid of bedside manner. While his behavior can border on antisocial, Dr. House thrives on the challenge of solving the medical puzzles that other doctors give up on. Together with his hand-picked team of young medical experts, he'll do whatever it takes in the race against the clock to solve the case.",8.7,21:00,Monday,2004,Excellent,98,8.0
120,https://www.tvmaze.com/shows/120/transparent,Transparent,Scripted,English,"['Drama', 'Comedy']",Ended,2014-09-26,2019-09-27,"In Transparent, an LA family with serious boundary issues have their past and future unravel when a dramatic admission causes everyone's secrets to spill out.",7.3,,,2014,Good,25,5.0
122,https://www.tvmaze.com/shows/122/nikita,Nikita,Scripted,English,"['Drama', 'Action', 'Crime']",Ended,2010-09-09,2013-12-27,"When she was a deeply troubled teenager, Nikita was rescued from death row by a secret U.S. agency known only as Division, who trained her as a spy and assassin. Nikita was eventually betrayed by the only people she thought she could trust. Now, after three years in hiding, Nikita is seeking retribution and making it clear to her former boss, Percy and her former friends Michael and Birkhoff that she will stop at nothing to expose and destroy their covert operation.",7.8,21:00,Friday,2010,Good,82,3.0
123,https://www.tvmaze.com/shows/123/lost,Lost,Scripted,English,"['Drama', 'Adventure', 'Supernatural']",Ended,2004-09-22,2010-05-23,"Out of the blackness, the first thing Jack senses is pain. Then burning sun. A Bamboo forest. Smoke. Screams. With a rush comes the horrible awareness that the plane he was on tore apart in mid-air and crashed on a Pacific island. From there it's a blur, as his doctor's instinct kicks in: people need his help.Stripped of everything, the 48 survivors scavenge what they can from the plane for their survival. Some panic. Some pin their hopes on rescue. A few find inner strength they never knew they had -- like Kate, who, with no medical training, suddenly finds herself suturing the doctor's wounds. Hurley - a man with a warm sense of humor despite the desperate situation - does his best to keep his cool as he helps those around him to survive. Charlie is a faded rock star who harbors a painful secret. Sayid is a Middle Eastern man who must wrestle with the racial profiling directed at him by some of his fellow survivors. Jin and Sun are a Korean couple whose traditions, values and language are foreign, and thus causes much to get lost in the translation. Sawyer has an air of danger surrounding him, and his intense sense of mistrust for everyone around him could prove to be fatal to his fellow castaways. Michael has just gained custody of his nine-year-old son, Walt, after the death of his ex-wife - they are a father and son who don't even know each other. Locke is a mysterious man who keeps to himself, and who harbors a deeper connection to the island than any of the others. Self-centered Shannon - who actually gives herself a pedicure amid the chaos - and her estranged controlling brother, Boone , constantly bicker and must learn to get along if they are to survive. And young Claire is eight months pregnant and ill-prepared for the hardships of motherhood - especially on a deserted island.",8.2,21:00,Tuesday,2004,Excellent,324,6.0
124,https://www.tvmaze.com/shows/124/2-broke-girls,2 Broke Girls,Scripted,English,['Comedy'],Ended,2011-09-19,2017-04-17,"2 Broke Girls is a comedy about two young women waitressing at a greasy spoon diner who strike up an unlikely friendship in the hopes of launching a successful business - if only they can raise the cash. Sassy, streetwise Max Black works two jobs just to get by, one of which is waiting tables during the night shift at the retro-hip Williamsburg Diner. Sophisticated Caroline Channing is an uptown trust fund princess who's having a run of bad luck that forces her to reluctantly give waitressing a shot. At first, Max sees Caroline as yet another in a long line of inept servers she must cover for, but she's surprised to find that Caroline has as much substance as she does style.When Caroline discovers Max's knack for baking amazing cupcakes, she sees a lucrative future for them, but first they need to raise the start-up money. While they save their tips, they'll stay at the restaurant, working with Oleg, an overly flirtatious Russian cook; Earl, a 75-year-old kool-kat cashier; and Han Lee, the new, eager-to-please owner of the diner. Working together, these two broke girls living in one expensive city might just find the perfect recipe for their big break.",7.2,21:30,Monday,2011,Good,201,6.0
125,https://www.tvmaze.com/shows/125/selfie,Selfie,Scripted,English,"['Comedy', 'Romance']",Ended,2014-09-30,2014-12-30,"Eliza Dooley has 263,000 followers who hang on to her every post, tweet and selfie. But one lonely day, she has a revelation: being friended is not the same as having actual friends. She asks marketing guru Henry to 'rebrand' her self-obsessed reputation and teach her how to connect with people in the real world. Loosely based on My Fair Lady, Selfie explores the modern struggles of Eliza and Henry, as he tries to teach her how to live life offline - whether she 'likes' it or not.",7.1,20:00,Tuesday,2014,Good,88,0.0
126,https://www.tvmaze.com/shows/126/mom,Mom,Scripted,English,"['Comedy', 'Family']",Ended,2013-09-23,2021-05-13,"Christy is a single mom who, after years of questionable choices, is now sober and trying to get her life on track. She's tested daily by her newly sober mother, Bonnie, who is trying to make up for all the ways she's let Christy down. Christy is further challenged by her relationships with her own kids. Her daughter Violet is engaged to a man twice her age and her ten-year-old son, Roscoe, would rather live with his father Baxter, a former slacker who has only recently gotten himself together. To help her stay sober, Christy relies on her support system from AA, comprised of her sponsor Marjorie, her wealthy sponsee, Jill, and her emotional friend, Wendy. Christy tries to remain positive as she attempts to overcome her past and build a better future, but with her dysfunctional family and life's many setbacks, it's always an uphill battle.",7.6,21:00,Thursday,2013,Good,147,8.0
127,https://www.tvmaze.com/shows/127/the-affair,The Affair,Scripted,English,"['Drama', 'Romance']",Ended,2014-10-12,2019-11-03,"At once deeply observed and intriguingly elusive, The Affair explores the emotional effects of an extramarital relationship.Noah is a New York City schoolteacher and novelist who is happily married, but resents his dependence on his wealthy father-in-law. Alison is a young waitress trying to piece her life and marriage back together in the wake of a tragedy. The provocative drama unfolds when Alison and Noah meet in Montauk at the end of Long Island.",7.7,21:00,Sunday,2014,Good,74,5.0
128,https://www.tvmaze.com/shows/128/jane-the-virgin,Jane the Virgin,Scripted,English,"['Drama', 'Crime', 'Romance']",Ended,2014-10-13,2019-07-31,"When Jane Villanueva was a young girl, her grandmother, Alba, convinced her of two things: telenovelas are the highest form of entertainment, and women must protect their virginity at all costs. Jane the Virgin, although she has always tried to be the good girl who does the right thing, Jane's life has suddenly become as dramatic and complicated as the telenovelas she has always loved.",7.4,21:00,Wednesday,2014,Good,65,5.0
129,https://www.tvmaze.com/shows/129/marry-me,Marry Me,Scripted,English,['Comedy'],Ended,2014-10-14,2015-05-14,"Six years ago, Annie and Jake bonded over their mutual love of nachos and they've been inseparable ever since. Now, after returning from a romantic two-week island vacation, Jake's all set to pop the question. Before he can ask, though, Annie lets loose on Jake for his inability to commit. She was expecting him to ""put a ring on it"" in paradise and now Jake's perfect proposal is ruined. Not wanting to spend the next 60 years talking about that mess of a proposal, Jake and Annie decide to hold off on the engagement until they can do it right. Yet if history tells us anything, it's when we really want things to go right that they all tend to go wrong. The only thing we know for sure is these two are destined to be together whether they can get it together or not.",5.4,21:00,Tuesday,2014,Average,145,1.0
130,https://www.tvmaze.com/shows/130/two-and-a-half-men,Two and a Half Men,Scripted,English,['Comedy'],Ended,2003-09-22,2015-02-19,"Charlie is a well-to-do bachelor with a house at the beach, a Jaguar in the front, and an easy way with women. His casual Malibu lifestyle is interrupted when his tightly wound brother Alan, who's facing a divorce, and his son Jake, come to live with him. Together, these two and a half men confront the challenges of growing up; finally. Complicating matters are the brothers' self-obsessed, controlling mother, Evelyn, Alan's estranged wife, Judith and Charlie's crazy neighbor Rose, who wants to be a part of his life and is willing to do anything to be around. After the death of his brother, Alan Harper meets and befriends a lonely young man named Walden Schmidt who turns out to be a billionaire. Unable to afford his brother's home, Alan sells Walden the house, and as a way of showing his gratitude, Walden allows Alan and his son Jake to move in with him.",6.7,21:00,Thursday,2003,Good,153,12.0
131,https://www.tvmaze.com/shows/131/about-a-boy,About a Boy,Scripted,English,"['Drama', 'Comedy', 'Romance']",Ended,2014-02-22,2015-07-20,"Will Freeman lives a charmed existence as the ultimate man-child. After writing a hit song, he was granted a life of free time, free love and freedom from financial woes. He's single, unemployed and loving it. So imagine his surprise when Fiona, a needy, single mom and her oddly charming 11-year-old son Marcus move in next door and disrupt his perfect world.",6.6,21:30,Tuesday,2014,Good,62,1.0
132,https://www.tvmaze.com/shows/132/the-millers,The Millers,Scripted,English,['Comedy'],Ended,2013-10-03,2015-07-18,"The Millers follows Nathan Miller, a recently divorced local roving news reporter looking forward to living the singles life until his parents' marital problems unexpectedly derail his plans. After Nathan finally breaks the news of his divorce to his parents Carol and Tom, his father is inspired to follow suit and stuns the family when he leaves his wife of 43 years. Already in shock, Nathan is even more aghast when his meddlesome mom decides to move in with him. Meanwhile, his absent-minded dad imposes upon Nathan's sister Debbie, her husband Adam and their daughter. Nathan's best friend and news cameraman Ray was excited to be Nathan's wingman in the dating scene, but Carol manages to even cramp his style. Now, as Nathan and his sister settle in with their truly impossible parents, they both wonder just how long the aggravating adjustment period is going to last.",6.2,20:30,Saturday,2013,Good,147,2.0
133,https://www.tvmaze.com/shows/133/elementary,Elementary,Scripted,English,"['Drama', 'Crime', 'Mystery']",Ended,2012-09-27,2019-08-15,"Elementary is a modern-day take on the classic Sherlock Holmes story about a crime-solving duo that cracks the NYPD's most impossible cases. Following his fall from grace in London and a stint in rehab, eccentric Sherlock escapes to Manhattan where his wealthy father forces him to live with his worst nightmare - a sober companion, Dr. Watson.",8.3,22:00,Thursday,2012,Excellent,57,7.0
134,https://www.tvmaze.com/shows/134/heroes,Heroes,Scripted,English,"['Drama', 'Action', 'Science-Fiction']",Ended,2006-09-25,2010-02-08,"This epic chronicles the lives of ordinary people who discover they possess extraordinary abilities. As a total eclipse casts a shadow across the globe, viewers follow a genetics professor in India whose father's disappearance leads him to uncover a secret theory—there are people with super powers living among us. A young dreamer tries to convince his politician brother that he can fly. A high school cheerleader learns that she is totally indestructible. A Las Vegas stripper, struggling to make ends meet to support her young son, uncovers that her mirror image has a secret. A prison inmate mysteriously finds himself waking up outside of his cell. A gifted artist, whose drug addiction is destroying his life and the relationship with his girlfriend, can paint the future. A down-on-his-luck beat cop can hear people's thoughts, including the secrets of a captured terrorist. In Japan, a young man develops a way to stop time through sheer will power. Their ultimate destiny is nothing less than saving the world.",7.7,21:00,Monday,2006,Good,166,4.0
136,https://www.tvmaze.com/shows/136/the-mccarthys,The McCarthys,Scripted,English,"['Comedy', 'Family']",Ended,2014-10-30,2015-07-11,"The McCarthys is a multi-camera comedy about a close-knit, sports-crazed Boston family whose somewhat athletically challenged son, Ronny, is chosen by his father to be his assistant high school basketball coach, much to the surprise of his more qualified siblings. Ronny wants nothing more than to move away, join the singles scene and find a partner. His distraught mother, Marjorie is not upset that her favorite son is gay, but that he wants to leave Boston and his family.Ronny's plans change, however, when his politically incorrect and outspoken father, Arthur stuns everyone with his choice for an assistant. Touched by his father's offer, Ronny embarks on a completely different future and he can be sure that his loving family, including his twin brothers Sean and Gerard and his sister Jackie, are going to have a very vocal opinion about it.",6.8,21:00,Saturday,2014,Good,140,1.0
137,https://www.tvmaze.com/shows/137/cristela,Cristela,Scripted,English,"['Comedy', 'Legal']",Ended,2014-10-10,2015-04-17,Cristela's dream of becoming a lawyer is something her traditional Mexican-American family doesn't quite understand. She's entering her sixth year of law school after juggling home obligations and working multiple jobs to pay her way.,7.0,20:30,Friday,2014,Good,35,1.0
138,https://www.tvmaze.com/shows/138/the-leftovers,The Leftovers,Scripted,English,"['Drama', 'Science-Fiction', 'Thriller']",Ended,2014-06-29,2017-06-04,"Three years after millions of people—some 2% of the world's population—vanished into thin air, residents of Mapleton, NY weigh the pros and cons of a ""Heroes Day"" tribute to the local ""Departed"". Attempting to maintain a sense of normalcy in his strained community, police chief Kevin Garvey faces additional challenges at home with his daughter, Jill, who's lost in a cloud of apathy with her friend Aimee, and son, Tom, who has gravitated to a cult led by the charismatic Holy Wayne. Also of concern is a silent, white-clad group of chain-smoking men and women called the Guilty Remnant, who team up in pairs to stake out people and places around town. As tension in Mapleton escalates, the lives of Laurie, an unexpected member of the Guilty Remnant, and Meg, a recently engaged young woman, converge.",8.0,21:00,Sunday,2014,Excellent,136,3.0
139,https://www.tvmaze.com/shows/139/girls,Girls,Scripted,English,"['Drama', 'Romance']",Ended,2012-04-15,2017-04-16,This Emmy winning series is a comic look at the assorted humiliations and rare triumphs of a group of girls in their 20s.,6.5,22:00,Sunday,2012,Good,23,5.0
140,https://www.tvmaze.com/shows/140/looking,Looking,Scripted,English,"['Drama', 'Comedy', 'Romance']",Ended,2014-01-19,2015-03-22,"Looking offers up the unfiltered experiences of three close friends living - and loving - in modern-day San Francisco. Friendship may bind them, but each is at a markedly different point in his journey: Patrick is the 29-year-old video game designer getting back into the dating world in the wake of his ex's engagement; aspiring artist Agustín, 31, is questioning the idea of monogamy amid a move to domesticate with his boyfriend; and the group's oldest member - longtime waiter Dom, 39 - is facing middle age with romantic and professional dreams still unfulfilled.The trio's stories intertwine and unspool dramatically as they search for happiness and intimacy in an age of unparalleled choices - and rights - for gay men. Also important to the ‘Looking' mix is the progressive, unpredictable, sexually open culture of the Bay Area, with real San Francisco locations serving as a backdrop for the group's lives. Rounding out the ‘Looking' world are a bevy of dynamic gay men including Kevin, Lynn, and Richie, as well as a wide-range of supporting characters like Dom's roommate Doris, Agustín's boyfriend Frank, and Patrick's co-worker Owen.",7.3,22:00,Sunday,2014,Good,186,1.0
141,https://www.tvmaze.com/shows/141/getting-on,Getting On,Scripted,English,"['Comedy', 'Medical']",Ended,2013-11-24,2015-12-13,"From creators Mark V. Olsen and Will Scheffer, the series follows the daily lives of nurses and doctors as they struggle with the darkly comic realities of caring for the elderly in an overwhelmed healthcare system, skewering the petty bureaucracies of modern medical practice in America.",7.1,22:00,Sunday,2013,Good,46,2.0
142,https://www.tvmaze.com/shows/142/veep,Veep,Scripted,English,['Comedy'],Ended,2012-04-22,2019-05-12,"Former Senator Selina Meyer has accepted the call to serve as Vice President of the United States. The job is nothing like she imagined and everything she was warned about. Veep follows Meyer and her staff as they attempt to make their mark and leave a lasting legacy, without getting tripped up in the day-to-day political games that define Washington.",7.8,22:30,Sunday,2012,Good,60,7.0
143,https://www.tvmaze.com/shows/143/silicon-valley,Silicon Valley,Scripted,English,['Comedy'],Ended,2014-04-06,2019-12-08,"In the high-tech gold rush of modern Silicon Valley, the people most qualified to succeed are the least capable of handling success. From Mike Judge comes this satire about a programmer whose game-changing algorithm becomes the subject of a valley-wide bidding war.",8.4,22:00,Sunday,2014,Excellent,42,5.0
144,https://www.tvmaze.com/shows/144/the-comeback,The Comeback,Scripted,English,['Comedy'],Ended,2005-06-05,2026-05-10,"The limited comedy series stars Lisa Kudrow as the embattled Valerie Cherish, a fading TV ""It Girl"" who was once so desperate to stay in the spotlight that she allowed cameras to follow her every move as she appeared on a new sitcom - with disastrous results. Now, it's ten years later, and Valerie thinks she has it all figured out this time. She doesn't.",6.4,22:30,Sunday,2005,Good,65,21.0
145,https://www.tvmaze.com/shows/145/house-of-lies,House of Lies,Scripted,English,"['Drama', 'Comedy']",Ended,2012-01-08,2016-06-12,"Charming, fast talking Marty Kaan and his crack team of management consultants know how to play the corporate game better than anyone, by using every dirty trick in the book to woo powerful CEOs and close huge deals. In the board rooms, barrooms, and bedrooms of the power elite, corruption is business as usual and everyone's out for themselves first. Nothing is sacred in this scathing, irreverent satire of corporate America today.",7.9,21:00,Sunday,2012,Good,72,4.0
146,https://www.tvmaze.com/shows/146/episodes,Episodes,Scripted,English,['Comedy'],Ended,2011-01-09,2017-10-08,"Matt LeBlanc stars as Matt LeBlanc in Episodes, the hilarious comedy series about remaking a comedy series. When husband and wife writing team Sean and Beverly set out to reproduce their British TV hit for an American network, all of their worst fears come true as Hollywood lives up to its reputation for absurdity. Not only does the network cast Matt LeBlanc in the starring role, but Matt takes the lead in deviously twisting their beloved series into a terrible cliché, while testing the couple's marriage with diversions and temptations.",7.9,22:00,Sunday,2011,Good,90,6.0
147,https://www.tvmaze.com/shows/147/nurse-jackie,Nurse Jackie,Scripted,English,"['Drama', 'Comedy']",Ended,2009-06-08,2015-06-28,"Every day is a matter of life and death in a hectic New York City hospital, but for Nurse Jackie that's the easiest part. Between chronic back pain that won't quit, and a personal life on the constant edge of collapse, it's going to take a white lie here, a bent rule there, and a handful of secret strategies to relieve the pain, and stay one step ahead of total disaster.",7.8,21:00,Sunday,2009,Good,71,6.0
148,https://www.tvmaze.com/shows/148/web-therapy,Web Therapy,Scripted,English,['Comedy'],Ended,2011-07-19,2015-01-28,"Fiona Wallice is a therapist with little patience for her patients. Tired of hearing about people's problems for fifty long minutes, she devises a new treatment, the three-minute video chat. And still, the sessions end up being largely about her. If she's your therapist, you've got problems. Emmy Award® winner Lisa Kudrow co-created, produces and stars in this outrageous therapeutic send-up. Originally produced as webisodes, Web Therapy features an A-list guest cast who, along with Kudrow, improvise their performances with hilarious results.",7.1,23:00,Wednesday,2011,Good,82,4.0
149,https://www.tvmaze.com/shows/149/masters-of-sex,Masters of Sex,Scripted,English,"['Drama', 'Romance', 'History']",Ended,2013-09-29,2016-11-13,"Masters of Sex is a drama that portrays the real-life pioneers of the science of human sexuality, William Masters and Virginia Johnson. The series chronicles the unusual lives, romance, and pop culture trajectory of Masters and Johnson. Their research touched off the sexual revolution and took them from a midwestern teaching hospital in St. Louis to the cover of Time magazine and nearly a dozen appearances on Johnny Carson's couch.",7.3,22:00,Sunday,2013,Good,70,3.0
150,https://www.tvmaze.com/shows/150/shameless,Shameless,Scripted,English,"['Drama', 'Comedy', 'Family']",Ended,2011-01-09,2021-04-11,"Shameless is a fiercely engaging and fearlessly twisted series. Chicagoan Frank Gallagher is the proud single dad of six smart, industrious, independent kids, who without him would be... perhaps better off. When Frank's not at the bar spending what little money they have, he's passed out on the floor. But the kids have found ways to grow up in spite of him. They may not be like any family you know, but they make no apologies for being exactly who they are.",8.5,21:00,Sunday,2011,Excellent,82,10.0
151,https://www.tvmaze.com/shows/151/the-newsroom,The Newsroom,Scripted,English,['Drama'],Ended,2012-06-24,2014-12-14,"The Newsroom follows the members of a cable news team on their quixotic mission to do the news well in the face of a fickle audience, corporate mandates and tangled personal relationships.",8.4,21:00,Sunday,2012,Excellent,32,2.0
152,https://www.tvmaze.com/shows/152/ray-donovan,Ray Donovan,Scripted,English,"['Drama', 'Action', 'Crime']",Ended,2013-06-30,2022-01-14,"Set in the sprawling mecca of the rich and famous, Ray Donovan does the dirty work for LA's top power players as the go-to guy who makes the problems of the city's celebrities, superstar athletes, and business moguls disappear. This powerful drama unfolds when his father is unexpectedly released from prison, setting off a chain of events that shakes the Donovan family to its core.",8.1,20:00,Sunday,2013,Excellent,65,9.0
153,https://www.tvmaze.com/shows/153/utopia,Utopia,Reality,English,[],Ended,2014-09-07,2014-11-07,"Get ready to witness the birth of a brave new world. On the daring unscripted series Utopia, 15 pioneering Americans wave goodbye - for an entire year - to the lives they've known, move to a remote location and set out to create a society from scratch. They've got limited supplies, wildly diverse backgrounds and zero bathrooms.",0.0,20:00,Friday,2014,Poor,57,0.0
154,https://www.tvmaze.com/shows/154/sanctuary,Sanctuary,Scripted,English,"['Drama', 'Adventure', 'Science-Fiction']",Ended,2008-10-03,2011-12-30,"Sanctuary follows the adventures of the beautiful, enigmatic and always surprising Dr. Helen Magnus, a brilliant scientist who holds the secrets of a clandestine population and a group of strange and sometimes terrifying beings that hide among humans.Along with her new recruit, forensic psychiatrist Dr. Will Zimmerman, her quirky tech wiz Henry and her fearless daughter Ashley, Magnus seeks to protect this threatened phenomena as well as unlock the mysteries behind their existence.",8.0,22:00,Friday,2008,Excellent,73,3.0
155,https://www.tvmaze.com/shows/155/beauty-the-beast,Beauty & the Beast,Scripted,English,"['Action', 'Romance', 'Science-Fiction']",Ended,2012-10-11,2016-09-15,"Detective Catherine Chandler is a smart, no-nonsense homicide detective. When she was a teenager, she witnessed the murder of her mother at the hands of two gunmen and herself was saved by someone – or something. Years have passed and while investigating a murder, Catherine discovers a clue that leads her to Vincent Keller, who was reportedly killed in 2002. Catherine learns that Vincent is actually still alive and that it was he who saved her many years before. For mysterious reasons that have forced him to live outside of traditional society, Vincent has been in hiding for the past 10 years to guard his secret – when he is enraged, he becomes a terrifying beast, unable to control his super-strength and heightened senses.",7.3,21:00,Thursday,2012,Good,124,4.0
156,https://www.tvmaze.com/shows/156/twin-peaks,Twin Peaks,Scripted,English,"['Crime', 'Mystery', 'Supernatural']",Ended,1990-04-08,2017-09-03,"Set in the fictional town of Twin Peaks in northeast Washington state, this is the story of FBI Special Agent Dale Cooper and his investigation of the murder of a popular local teenage schoolgirl, Laura Palmer.",8.0,21:00,Sunday,1990,Excellent,36,27.0
157,https://www.tvmaze.com/shows/157/the-americans,The Americans,Scripted,English,"['Drama', 'Espionage']",Ended,2013-01-30,2018-05-30,The Americans is a period drama about the complex marriage of two KGB spies posing as Americans in suburban Washington D.C. shortly after Ronald Reagan is elected President.,8.5,22:00,Wednesday,2013,Excellent,28,5.0
