InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
555477,23202,JUMBO BAG VINTAGE LEAF,10,6/3/2011 12:26,2.08,12359.0,Cyprus
574700,22112,CHOCOLATE HOT WATER BOTTLE,2,11/6/2011 13:53,4.95,16033.0,United Kingdom
562213,23301,GARDENERS KNEELING PAD KEEP CALM ,2,8/3/2011 13:39,1.65,13975.0,United Kingdom
567180,22440,BALLOON WATER BOMB PACK OF 35,6,9/18/2011 14:56,0.42,17802.0,United Kingdom
550834,22979,PANTRY WASHING UP BRUSH,1,4/21/2011 10:51,1.45,14730.0,United Kingdom
542932,22692,DOORMAT WELCOME TO OUR HOME,4,2/2/2011 10:54,7.95,13089.0,United Kingdom
577741,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,11/21/2011 13:40,3.75,12921.0,United Kingdom
552561,23298,SPOTTY BUNTING,9,5/10/2011 11:49,4.95,17581.0,United Kingdom
576924,23499,SET 12 VINTAGE DOILY CHALK ,24,11/17/2011 10:53,0.42,17419.0,United Kingdom
554368,84978,HANGING HEART JAR T-LIGHT HOLDER,24,5/24/2011 10:33,1.25,13267.0,United Kingdom
553151,21390,FILIGRIS HEART WITH BUTTERFLY,24,5/13/2011 14:53,1.25,13089.0,United Kingdom
576081,23204,CHARLOTTE BAG APPLES DESIGN,10,11/14/2011 8:16,0.85,15203.0,United Kingdom
540692,21520,BOOZE & WOMEN GREETING CARD ,12,1/11/2011 9:12,0.42,14320.0,United Kingdom
558461,23240,SET OF 4 KNICK KNACK TINS DOILEY ,2,6/29/2011 15:03,4.15,13263.0,United Kingdom
573096,84378,SET OF 3 HEART COOKIE CUTTERS,12,10/27/2011 14:40,1.45,14004.0,United Kingdom
580397,21535,RED RETROSPOT SMALL MILK JUG,1,12/4/2011 11:24,2.55,13558.0,United Kingdom
581192,22897,OVEN MITT APPLES DESIGN,2,12/7/2011 17:05,1.45,15883.0,United Kingdom
565854,22629,SPACEBOY LUNCH BOX ,12,9/7/2011 13:22,1.95,12490.0,France
563369,35651,VINTAGE BEAD PINK SCARF ,12,8/16/2011 9:25,1.65,13394.0,United Kingdom
546440,82494L,WOODEN FRAME ANTIQUE WHITE ,6,3/14/2011 10:31,2.95,16871.0,United Kingdom
575054,23108,SET OF 10 LED DOLLY LIGHTS,2,11/8/2011 12:18,6.25,16945.0,United Kingdom
537254,20765,CHRYSANTHEMUM SKETCHBOOK ,1,12/6/2010 11:01,3.75,15898.0,United Kingdom
556415,23050,RECYCLED ACAPULCO MAT GREEN,6,6/10/2011 12:19,8.25,12409.0,Switzerland
553351,22197,SMALL POPCORN HOLDER,20,5/16/2011 13:35,0.85,18118.0,United Kingdom
575063,22470,HEART OF WICKER LARGE,3,11/8/2011 12:32,2.95,16764.0,United Kingdom
556063,20728,LUNCH BAG CARS BLUE,2,6/8/2011 14:09,1.65,14587.0,United Kingdom
547062,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,3,3/20/2011 13:28,0.83,16728.0,United Kingdom
560453,16219,HOUSE SHAPE PENCIL SHARPENER,12,7/19/2011 9:52,0.21,13209.0,United Kingdom
561092,23263,SET OF 3 WOODEN HEART DECORATIONS,12,7/25/2011 9:58,1.25,17054.0,United Kingdom
557957,23244,ROUND STORAGE TIN VINTAGE LEAF,2,6/23/2011 19:20,1.95,13969.0,United Kingdom
551250,22664,TOY TIDY DOLLY GIRL DESIGN,1,4/27/2011 12:00,2.1,17841.0,United Kingdom
C564751,22768,FAMILY PHOTO FRAME CORNICE,-1,8/30/2011 10:06,9.95,17828.0,Malta
540489,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,1/7/2011 16:32,0.65,13593.0,United Kingdom
553721,22460,EMBOSSED GLASS TEALIGHT HOLDER,24,5/18/2011 16:37,1.25,16570.0,United Kingdom
562439,22493,PAINT YOUR OWN CANVAS SET,360,8/4/2011 18:06,1.45,12931.0,United Kingdom
540953,22332,SKULLS PARTY BAG + STICKER SET,1,1/12/2011 13:16,1.65,14587.0,United Kingdom
556970,23089,GLASS BON BON JAR,12,6/16/2011 10:18,1.65,13082.0,United Kingdom
564346,23329,DECORATIVE WICKER HEART LARGE,12,8/24/2011 14:54,1.65,15727.0,United Kingdom
569579,21166,COOK WITH WINE METAL SIGN ,12,10/5/2011 11:06,2.08,17666.0,United Kingdom
542711,85049D,BRIGHT BLUES RIBBONS ,1,1/31/2011 13:19,1.25,17894.0,United Kingdom
553922,23298,SPOTTY BUNTING,3,5/20/2011 9:24,4.95,17926.0,United Kingdom
576269,23194,GYMKHANA TREASURE BOOK BOX,8,11/14/2011 14:23,2.25,12762.0,Portugal
537844,85174,S/4 CACTI CANDLES,1,12/8/2010 15:17,4.95,17999.0,United Kingdom
552695,22652,TRAVEL SEWING KIT,10,5/10/2011 15:31,1.65,16320.0,Unspecified
577038,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,11/17/2011 13:30,4.95,14796.0,United Kingdom
571033,22544,MINI JIGSAW SPACEBOY,24,10/13/2011 12:46,0.42,14251.0,United Kingdom
570488,21524,DOORMAT SPOTTY HOME SWEET HOME,1,10/10/2011 17:12,16.63,14096.0,United Kingdom
570836,23168,CLASSIC CAFE SUGAR DISPENSER,12,10/12/2011 13:55,1.25,17410.0,United Kingdom
543907,22195,LARGE HEART MEASURING SPOONS,1,2/14/2011 12:16,1.65,17346.0,United Kingdom
572233,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,60,10/21/2011 14:41,2.1,14646.0,Netherlands
540353,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,1/6/2011 14:53,2.95,13764.0,United Kingdom
561068,21754,HOME BUILDING BLOCK WORD,3,7/24/2011 14:33,5.95,13116.0,United Kingdom
548169,47559B,TEA TIME OVEN GLOVE,7,3/29/2011 13:48,1.25,14680.0,United Kingdom
537781,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,1,12/8/2010 12:46,5.45,17341.0,United Kingdom
542107,22083,PAPER CHAIN KIT RETROSPOT,1,1/25/2011 13:38,2.95,16222.0,United Kingdom
547902,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,3/28/2011 11:58,4.95,17765.0,United Kingdom
C580179,21231,SWEETHEART CERAMIC TRINKET BOX,-3,12/2/2011 11:58,1.25,13352.0,United Kingdom
579196,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,11/28/2011 15:54,14.13,14096.0,United Kingdom
536638,22502,PICNIC BASKET WICKER SMALL,4,12/2/2010 11:41,5.95,16244.0,United Kingdom
559933,22704,WRAP RED APPLES ,25,7/14/2011 9:54,0.42,16719.0,United Kingdom
578041,21154,RED RETROSPOT OVEN GLOVE ,4,11/22/2011 14:23,1.25,17338.0,United Kingdom
558893,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,7/4/2011 15:49,0.62,17581.0,United Kingdom
581395,22982,PANTRY PASTRY BRUSH,2,12/8/2011 13:18,1.25,16892.0,United Kingdom
556521,82581,TOILET METAL SIGN,2,6/13/2011 11:15,0.55,14573.0,United Kingdom
550643,20823,GOLD WINE GOBLET,4,4/19/2011 16:14,0.79,18116.0,United Kingdom
543978,22045,SPACEBOY GIFT WRAP,25,2/14/2011 15:37,0.42,12867.0,United Kingdom
C554266,23199,JUMBO BAG APPLES,-2,5/23/2011 12:48,2.08,12474.0,Germany
550357,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,4/18/2011 10:35,1.95,16617.0,United Kingdom
556104,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,6/8/2011 16:34,0.95,13875.0,United Kingdom
581402,23557,LANDMARK FRAME BAKER STREET ,1,12/8/2011 13:45,12.5,14653.0,United Kingdom
546509,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,3/14/2011 12:15,7.95,14911.0,EIRE
569823,23539,WALL ART LOVES' SECRET ,1,10/6/2011 12:15,5.95,16895.0,United Kingdom
574011,22694,WICKER STAR ,6,11/2/2011 11:52,2.1,16884.0,United Kingdom
576689,20726,LUNCH BAG WOODLAND,1,11/16/2011 12:18,1.65,16657.0,United Kingdom
562125,22905,CALENDAR IN SEASON DESIGN,2,8/2/2011 17:29,2.95,17887.0,United Kingdom
575607,21147,JINGLE BELLS TREE DECORATION,4,11/10/2011 12:37,2.46,14096.0,United Kingdom
562670,22796,PHOTO FRAME 3 CLASSIC HANGING,2,8/8/2011 13:42,9.95,14911.0,EIRE
573311,22627,MINT KITCHEN SCALES,1,10/28/2011 16:45,8.5,14071.0,United Kingdom
543737,22168,ORGANISER WOOD ANTIQUE WHITE ,2,2/11/2011 12:45,8.5,12477.0,Germany
543162,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2/3/2011 18:08,3.95,17507.0,United Kingdom
557956,23203,JUMBO BAG DOILEY PATTERNS,3,6/23/2011 19:20,2.08,18283.0,United Kingdom
571502,21922,UNION STRIPE WITH FRINGE  HAMMOCK,4,10/17/2011 15:18,7.95,14422.0,United Kingdom
580396,22993,SET OF 4 PANTRY JELLY MOULDS,1,12/4/2011 11:00,1.25,13838.0,United Kingdom
571296,23319,BOX OF 6 MINI 50'S CRACKERS,1,10/16/2011 16:13,2.49,13760.0,United Kingdom
578233,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,11/23/2011 12:20,0.79,14049.0,United Kingdom
556964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,6/16/2011 9:46,2.95,16145.0,United Kingdom
569843,21990,MODERN FLORAL STATIONERY SET,2,10/6/2011 13:29,1.25,14449.0,United Kingdom
536639,22637,PIGGY BANK RETROSPOT ,6,12/2/2010 11:45,2.55,15111.0,United Kingdom
577058,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,11/17/2011 14:29,1.25,18122.0,United Kingdom
542584,22902,TOTE BAG I LOVE LONDON,3,1/28/2011 15:21,2.1,18016.0,United Kingdom
555003,POST,POSTAGE,1,5/31/2011 9:36,15.0,12787.0,Netherlands
563613,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,8/18/2011 8:49,0.55,12688.0,Israel
555340,21034,REX CASH+CARRY JUMBO SHOPPER,1,6/2/2011 11:33,0.95,13334.0,United Kingdom
579605,22555,PLASTERS IN TIN STRONGMAN,6,11/30/2011 12:01,1.65,15024.0,United Kingdom
546915,21136,PAINTED METAL PEARS ASSORTED,8,3/18/2011 8:31,1.69,15695.0,United Kingdom
557960,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,6/23/2011 19:46,1.65,15453.0,United Kingdom
557518,47593B,SCOTTIE DOGS BABY BIB,1,6/20/2011 17:14,0.39,15280.0,United Kingdom
557406,21930,JUMBO STORAGE BAG SKULLS,5,6/20/2011 11:30,2.08,15747.0,United Kingdom
562430,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,8/4/2011 17:26,2.95,18109.0,United Kingdom
572280,22729,ALARM CLOCK BAKELIKE ORANGE,1,10/23/2011 11:05,3.75,16007.0,United Kingdom
581476,22667,RECIPE BOX RETROSPOT ,24,12/9/2011 8:48,2.55,12433.0,Norway
568699,21756,BATH BUILDING BLOCK WORD,3,9/28/2011 14:58,6.25,12352.0,Norway
563022,84673A,PINK FLY SWAT,4,8/11/2011 13:34,0.65,17248.0,United Kingdom
555508,21901,"KEY FOB , BACK DOOR ",4,6/3/2011 16:45,0.65,16880.0,United Kingdom
571183,23154,SET OF 4 JAM JAR MAGNETS,2,10/14/2011 11:08,2.08,14796.0,United Kingdom
577106,23080,RED METAL BOX TOP SECRET,1,11/17/2011 17:18,8.25,14456.0,United Kingdom
549711,21912,VINTAGE SNAKES & LADDERS,4,4/11/2011 14:07,3.75,13654.0,United Kingdom
538903,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,12/15/2010 10:17,8.5,13496.0,United Kingdom
578999,20767,BLUE PAISLEY JOURNAL ,1,11/27/2011 16:08,2.55,17595.0,United Kingdom
542647,48138,DOORMAT UNION FLAG,4,1/31/2011 11:46,7.95,18245.0,United Kingdom
552731,22704,WRAP RED APPLES ,25,5/11/2011 10:43,0.42,12372.0,Denmark
564536,23341,PINK DINER WALL CLOCK,1,8/25/2011 15:12,8.5,13159.0,United Kingdom
558442,21407,BROWN CHECK CAT DOORSTOP ,1,6/29/2011 13:10,4.25,15537.0,United Kingdom
546784,22426,ENAMEL WASH BOWL CREAM,4,3/17/2011 9:49,3.75,18189.0,United Kingdom
561661,22906,12 MESSAGE CARDS WITH ENVELOPES,1,7/28/2011 16:21,1.65,12743.0,Unspecified
544102,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2/16/2011 10:32,9.95,14665.0,United Kingdom
549101,84978,HANGING HEART JAR T-LIGHT HOLDER,10,4/6/2011 11:34,1.25,14606.0,United Kingdom
549148,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,5,4/6/2011 15:31,2.08,14534.0,United Kingdom
564188,22508,DOORSTOP RETROSPOT HEART,2,8/23/2011 15:33,3.75,13140.0,United Kingdom
544271,21238,RED RETROSPOT CUP,8,2/17/2011 11:46,0.85,17083.0,United Kingdom
556926,22904,CALENDAR PAPER CUT DESIGN,1,6/15/2011 14:26,2.95,16324.0,United Kingdom
573360,21754,HOME BUILDING BLOCK WORD,1,10/30/2011 12:51,6.25,15748.0,United Kingdom
537653,22867,HAND WARMER BIRD DESIGN,4,12/7/2010 15:54,2.1,17897.0,United Kingdom
581449,22865,HAND WARMER OWL DESIGN,1,12/8/2011 17:37,2.1,12748.0,United Kingdom
555547,21544,SKULLS  WATER TRANSFER TATTOOS ,12,6/5/2011 13:13,0.85,12681.0,France
558542,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,4,6/30/2011 12:23,2.95,13593.0,United Kingdom
563911,23345, DOLLY GIRL BEAKER,12,8/21/2011 12:39,1.25,16265.0,United Kingdom
573407,22077,6 RIBBONS RUSTIC CHARM,1,10/30/2011 15:58,1.95,18067.0,United Kingdom
549558,22638,SET OF 4 NAPKIN CHARMS CROWNS ,1,4/10/2011 13:21,2.55,15058.0,United Kingdom
553055,23170,REGENCY TEA PLATE ROSES ,12,5/13/2011 10:35,1.65,16618.0,United Kingdom
572668,21524,DOORMAT SPOTTY HOME SWEET HOME,1,10/25/2011 13:07,8.25,18045.0,United Kingdom
559866,22549,PICTURE DOMINOES,12,7/13/2011 10:43,1.45,15795.0,United Kingdom
573578,23215,JINGLE BELL HEART ANTIQUE SILVER,24,10/31/2011 14:13,2.08,16018.0,United Kingdom
540642,22629,SPACEBOY LUNCH BOX ,24,1/10/2011 13:22,1.95,12681.0,France
558996,20750,RED RETROSPOT MINI CASES,2,7/5/2011 12:11,7.95,13085.0,United Kingdom
568203,35970,ZINC FOLKART SLEIGH BELLS,12,9/25/2011 15:15,1.69,13435.0,United Kingdom
563090,22983,CARD BILLBOARD FONT,12,8/11/2011 17:00,0.42,16186.0,United Kingdom
565726,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,9/6/2011 11:58,1.65,14360.0,United Kingdom
546502,22429,ENAMEL MEASURING JUG CREAM,1,3/14/2011 11:46,4.25,16005.0,United Kingdom
559863,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,2,7/13/2011 10:33,3.29,15039.0,United Kingdom
566213,23021,GLASS BONNE JAM JAR,4,9/9/2011 15:09,4.15,14895.0,United Kingdom
564437,23207,LUNCH BAG ALPHABET DESIGN,10,8/25/2011 12:10,1.65,13320.0,United Kingdom
562101,23204,CHARLOTTE BAG APPLES DESIGN,10,8/2/2011 14:04,0.85,13850.0,United Kingdom
567798,21622,VINTAGE UNION JACK CUSHION COVER,6,9/22/2011 12:00,4.95,13089.0,United Kingdom
575897,22560,TRADITIONAL MODELLING CLAY,24,11/11/2011 14:53,1.25,15492.0,United Kingdom
578926,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,11/27/2011 12:24,2.1,18156.0,United Kingdom
562153,23191,BUNDLE OF 3 RETRO NOTE BOOKS,48,8/3/2011 11:21,1.45,14088.0,United Kingdom
555568,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,5,6/5/2011 15:25,1.25,17589.0,United Kingdom
545518,85186A,EASTER BUNNY GARLAND OF FLOWERS,48,3/3/2011 12:24,0.42,18218.0,United Kingdom
577542,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,10,11/20/2011 14:33,0.29,13565.0,United Kingdom
563175,23287,RED VINTAGE SPOT BEAKER,36,8/12/2011 14:02,0.85,14855.0,United Kingdom
549117,21398,RED POLKADOT COFFEE  MUG,48,4/6/2011 12:56,0.39,13491.0,United Kingdom
557961,23209,LUNCH BAG DOILEY PATTERN ,10,6/24/2011 8:40,1.65,18257.0,United Kingdom
575760,23356,LOVE HOT WATER BOTTLE,2,11/11/2011 10:50,5.95,15965.0,United Kingdom
577785,22617,BAKING SET SPACEBOY DESIGN,1,11/21/2011 16:25,4.95,16369.0,United Kingdom
555545,20727,LUNCH BAG  BLACK SKULL.,10,6/5/2011 13:08,1.65,17735.0,United Kingdom
576112,23256,CHILDRENS CUTLERY SPACEBOY ,4,11/14/2011 10:34,4.15,14902.0,United Kingdom
559173,16161P,WRAP ENGLISH ROSE ,25,7/7/2011 10:03,0.42,12540.0,Spain
578108,51014L,"FEATHER PEN,LIGHT PINK",72,11/23/2011 9:20,0.39,14912.0,Italy
566025,22726,ALARM CLOCK BAKELIKE GREEN,1,9/8/2011 12:55,3.75,17634.0,United Kingdom
538369,22941,CHRISTMAS LIGHTS 10 REINDEER,2,12/12/2010 11:06,8.5,17251.0,United Kingdom
542791,84988,SET OF 72 PINK HEART PAPER DOILIES,9,2/1/2011 10:47,1.45,15039.0,United Kingdom
571496,84992,72 SWEETHEART FAIRY CAKE CASES,24,10/17/2011 15:02,0.55,13265.0,United Kingdom
572287,48185,DOORMAT FAIRY CAKE,1,10/23/2011 12:26,8.25,15584.0,United Kingdom
578509,22334,DINOSAUR PARTY BAG + STICKER SET,8,11/24/2011 13:17,1.65,12705.0,Germany
569866,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,14,10/6/2011 14:50,0.29,12757.0,Portugal
572613,22423,REGENCY CAKESTAND 3 TIER,2,10/25/2011 11:28,12.75,15345.0,United Kingdom
537781,22030,SWALLOWS GREETING CARD,12,12/8/2010 12:46,0.42,17341.0,United Kingdom
579427,22667,RECIPE BOX RETROSPOT ,2,11/29/2011 13:04,2.95,16479.0,United Kingdom
556537,21417,COCKLE SHELL DISH,12,6/13/2011 12:38,2.1,17725.0,United Kingdom
571227,84792,ENCHANTED BIRD COATHANGER 5 HOOK,8,10/14/2011 13:54,4.65,12477.0,Germany
573364,22695,WICKER WREATH SMALL,4,10/30/2011 13:09,1.45,14710.0,United Kingdom
562587,20749,ASSORTED COLOUR MINI CASES,4,8/7/2011 14:34,7.95,15640.0,United Kingdom
573415,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,2,10/30/2011 16:17,0.79,13607.0,United Kingdom
550332,22060,LARGE CAKE STAND HANGING HEARTS,1,4/17/2011 13:53,3.95,13474.0,United Kingdom
549911,16161U,WRAP SUKI AND FRIENDS,25,4/13/2011 8:26,0.42,14060.0,United Kingdom
577696,22074,6 RIBBONS SHIMMERING PINKS ,1,11/21/2011 11:57,1.65,16406.0,United Kingdom
553873,85099B,JUMBO BAG RED RETROSPOT,20,5/19/2011 14:42,2.08,14859.0,United Kingdom
559200,21232,STRAWBERRY CERAMIC TRINKET BOX,8,7/7/2011 10:36,1.25,13291.0,United Kingdom
542275,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,1/27/2011 10:18,4.95,13089.0,United Kingdom
576860,21991,BOHEMIAN COLLAGE STATIONERY SET,3,11/16/2011 15:58,1.25,17602.0,United Kingdom
544278,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2/17/2011 12:01,2.1,15382.0,United Kingdom
563755,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,8/19/2011 10:58,0.39,17612.0,United Kingdom
566866,21181,PLEASE ONE PERSON METAL SIGN,48,9/15/2011 12:55,1.85,13694.0,United Kingdom
542908,22804,CANDLEHOLDER PINK HANGING HEART,12,2/1/2011 15:24,2.95,13110.0,United Kingdom
575602,23209,LUNCH BAG VINTAGE DOILY ,2,11/10/2011 12:27,1.65,17059.0,United Kingdom
559807,22675,FRENCH KITCHEN SIGN BLUE METAL,2,7/12/2011 14:48,1.25,17841.0,United Kingdom
556462,21155,RED RETROSPOT PEG BAG,1,6/12/2011 10:46,2.55,14450.0,United Kingdom
571684,21809,CHRISTMAS HANGING TREE WITH BELL,2,10/18/2011 14:11,0.39,16730.0,United Kingdom
549548,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,4/10/2011 11:35,2.95,13548.0,United Kingdom
566562,22732,3D VINTAGE CHRISTMAS STICKERS ,12,9/13/2011 12:18,1.25,17365.0,United Kingdom
561035,21694,SMALL REGAL  SILVER CANDLEPOT ,96,7/24/2011 11:52,2.55,17312.0,United Kingdom
555872,17136A,BLUE STONES ON WIRE FOR CANDLE,24,6/7/2011 15:04,0.08,13395.0,United Kingdom
545140,POST,POSTAGE,2,2/28/2011 12:08,15.0,12464.0,Belgium
550331,21383,PACK OF 12 STICKY BUNNIES,1,4/17/2011 13:43,0.65,15555.0,United Kingdom
564181,23169,CLASSIC GLASS COOKIE JAR,6,8/23/2011 14:53,4.15,13862.0,United Kingdom
577483,23378,PACK OF 12 50'S CHRISTMAS TISSUES,4,11/20/2011 11:50,0.39,14502.0,United Kingdom
563533,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,8/17/2011 11:14,1.65,16241.0,United Kingdom
556484,84991,60 TEATIME FAIRY CAKE CASES,6,6/12/2011 13:17,0.55,16938.0,United Kingdom
540953,20682,RED RETROSPOT CHILDRENS UMBRELLA,2,1/12/2011 13:16,3.25,14587.0,United Kingdom
574707,22728,ALARM CLOCK BAKELIKE PINK,2,11/6/2011 14:08,3.75,17107.0,United Kingdom
566717,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,9/14/2011 12:14,2.95,17841.0,United Kingdom
C580597,23302,KNEELING MAT HOUSEWORK  DESIGN,-6,12/5/2011 11:02,0.79,16360.0,United Kingdom
575607,22798,ANTIQUE GLASS DRESSING TABLE POT,2,11/10/2011 12:37,5.79,14096.0,United Kingdom
563739,22994,TRAVEL CARD WALLET RETROSPOT,24,8/18/2011 20:05,0.42,17750.0,United Kingdom
C559939,84688,BEACH HUT DESIGN BLACKBOARD,-12,7/14/2011 10:19,4.25,14426.0,United Kingdom
537915,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,12/9/2010 10:55,4.95,12797.0,Portugal
572294,20754,RETROSPOT RED WASHING UP GLOVES,6,10/23/2011 13:10,2.1,13471.0,United Kingdom
581334,84920,PINK FLOWER FABRIC PONY,3,12/8/2011 12:07,3.75,17841.0,United Kingdom
568663,23427,STOOL HOME SWEET HOME ,2,9/28/2011 12:46,12.5,14440.0,United Kingdom
546774,21195,PINK  HONEYCOMB PAPER BALL ,2,3/16/2011 15:45,2.1,14505.0,United Kingdom
538832,21494,ROTATING LEAVES T-LIGHT HOLDER,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
559707,POST,POSTAGE,2,7/12/2011 10:04,40.0,12358.0,Austria
566053,21975,PACK OF 60 DINOSAUR CAKE CASES,2,9/8/2011 14:57,0.55,14410.0,United Kingdom
544909,85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,24,2/24/2011 14:32,0.85,14298.0,United Kingdom
537773,22150,3 STRIPEY MICE FELTCRAFT,2,12/8/2010 12:36,1.95,16016.0,United Kingdom
549305,22429,ENAMEL MEASURING JUG CREAM,4,4/8/2011 8:40,4.25,15189.0,United Kingdom
574657,23343,JUMBO BAG VINTAGE CHRISTMAS ,7,11/6/2011 11:43,2.08,13772.0,United Kingdom
562772,21259,VICTORIAN SEWING BOX SMALL ,1,8/9/2011 12:07,5.95,13097.0,United Kingdom
549448,21832,CHOCOLATE CALCULATOR,12,4/8/2011 14:07,1.65,13078.0,United Kingdom
547058,20726,LUNCH BAG WOODLAND,10,3/20/2011 12:44,1.65,14232.0,United Kingdom
578284,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,11/23/2011 13:56,0.65,14385.0,United Kingdom
569246,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,10/3/2011 9:57,4.13,14096.0,United Kingdom
575516,22834,HAND WARMER BABUSHKA DESIGN,12,11/10/2011 10:45,2.1,17340.0,United Kingdom
545045,21755,LOVE BUILDING BLOCK WORD,2,2/27/2011 11:40,5.95,15708.0,United Kingdom
555604,20728,LUNCH BAG CARS BLUE,10,6/6/2011 11:37,1.65,16612.0,United Kingdom
566269,85185B,PINK HORSE SOCK PUPPET,1,9/11/2011 13:39,2.95,17864.0,United Kingdom
C554532,47566,PARTY BUNTING,-4,5/24/2011 17:32,4.95,14194.0,United Kingdom
572096,22776,SWEETHEART 3 TIER CAKE STAND ,1,10/20/2011 15:20,9.95,16813.0,United Kingdom
571303,23263,SET OF 3 WOODEN HEART DECORATIONS,12,10/17/2011 9:36,1.25,13875.0,United Kingdom
567183,22662,LUNCH BAG DOLLY GIRL DESIGN,4,9/18/2011 15:32,1.65,14769.0,United Kingdom
549670,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,12,4/11/2011 12:45,2.95,16168.0,United Kingdom
574726,22151,PLACE SETTING WHITE HEART,24,11/6/2011 14:56,0.42,14664.0,United Kingdom
567959,20719,WOODLAND CHARLOTTE BAG,40,9/23/2011 9:13,0.85,12516.0,Germany
546092,15056N,EDWARDIAN PARASOL NATURAL,3,3/9/2011 11:54,5.95,17138.0,United Kingdom
570983,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,2,10/13/2011 11:57,4.15,14963.0,United Kingdom
558963,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/5/2011 10:57,2.55,14235.0,United Kingdom
560601,21967,PACK OF 12 SKULL TISSUES,1,7/19/2011 17:17,0.29,16764.0,United Kingdom
575482,22983,CARD BILLBOARD FONT,12,11/9/2011 16:33,0.42,15916.0,United Kingdom
566396,23174,REGENCY SUGAR BOWL GREEN,12,9/12/2011 12:51,4.15,14292.0,United Kingdom
555400,22847,BREAD BIN DINER STYLE IVORY,9,6/2/2011 17:50,14.95,14088.0,United Kingdom
570448,16161P,WRAP ENGLISH ROSE ,25,10/10/2011 14:55,0.42,13224.0,United Kingdom
547871,84519B,CARROT CHARLIE+LOLA COASTER SET,3,3/27/2011 14:28,1.25,16931.0,United Kingdom
560503,23207,LUNCH BAG ALPHABET DESIGN,10,7/19/2011 11:40,1.65,17682.0,United Kingdom
538657,21524,DOORMAT SPOTTY HOME SWEET HOME,2,12/13/2010 15:26,7.95,15867.0,United Kingdom
570671,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,10/11/2011 14:51,4.15,16171.0,United Kingdom
573347,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2,10/30/2011 12:26,1.25,13137.0,United Kingdom
569136,22564,ALPHABET STENCIL CRAFT,2,9/30/2011 14:41,1.25,15834.0,United Kingdom
538856,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,12/14/2010 13:51,0.55,14057.0,United Kingdom
544307,22713,CARD I LOVE LONDON ,24,2/17/2011 14:04,0.42,15903.0,United Kingdom
548011,22382,LUNCH BAG SPACEBOY DESIGN ,200,3/29/2011 11:14,1.45,14646.0,Netherlands
578068,23138,SINGLE WIRE HOOK IVORY HEART,2,11/22/2011 15:45,1.45,14505.0,United Kingdom
575692,20974,12 PENCILS SMALL TUBE SKULL,5,11/10/2011 16:27,0.65,12508.0,France
574694,22423,REGENCY CAKESTAND 3 TIER,2,11/6/2011 13:36,12.75,12381.0,Norway
